precision,recall,threshold
0.03830985915492958,1.0,5.323793539754628e-06
0.038331454340473504,1.0,5.336590435770678e-06
0.03835307388606881,1.0,5.338274348803546e-06
0.03837471783295711,1.0,5.341685562600628e-06
0.038396386222473176,1.0,5.342646309271901e-06
0.0384180790960452,1.0,5.360734444310222e-06
0.03843979649519502,1.0,5.368849609134213e-06
0.038461538461538464,1.0,5.369597525661547e-06
0.038483305036785515,1.0,5.371942343447391e-06
0.03850509626274066,1.0,5.385682161597283e-06
0.038526912181303115,1.0,5.436728484618055e-06
0.03854875283446712,1.0,5.454463883416634e-06
0.038570618264322176,1.0,5.459956993779501e-06
0.03859250851305335,1.0,5.462995677555668e-06
0.03861442362294151,1.0,5.467293356732093e-06
0.038636363636363635,1.0,5.483711199549548e-06
0.038658328595793066,1.0,5.520650524432422e-06
0.038680318543799774,1.0,5.535099888664201e-06
0.03870233352305066,1.0,5.5393040724000376e-06
0.0387243735763098,1.0,5.550801955529343e-06
0.038746438746438745,1.0,5.564683243401031e-06
0.03876852907639681,1.0,5.580503462673813e-06
0.0387906446092413,1.0,5.600714216823161e-06
0.03881278538812785,1.0,5.608275022616978e-06
0.038834951456310676,1.0,5.62139721486129e-06
0.038857142857142854,1.0,5.6230085289848755e-06
0.03887935963407661,1.0,5.6239200504301455e-06
0.038901601830663615,1.0,5.651220317176099e-06
0.038923869490555235,1.0,5.659052007078829e-06
0.038946162657502864,1.0,5.69104258245749e-06
0.03896848137535817,1.0,5.710079756842002e-06
0.0389908256880734,1.0,5.711783111456774e-06
0.03901319563970167,1.0,5.7147220726215715e-06
0.03903559127439724,1.0,5.738059165013627e-06
0.039058012636415854,1.0,5.740353188270668e-06
0.03908045977011494,1.0,5.741397157863026e-06
0.039102932719954,1.0,5.746516515613485e-06
0.039125431530494824,1.0,5.787414544160498e-06
0.03914795624640184,1.0,5.812149787495431e-06
0.03917050691244239,1.0,5.812803947536959e-06
0.03919308357348703,1.0,5.81766007833522e-06
0.0392156862745098,1.0,5.818986907574529e-06
0.03923831506058857,1.0,5.82757620854764e-06
0.03926096997690531,1.0,5.851138632669218e-06
0.039283651068746386,1.0,5.85303101940727e-06
0.03930635838150289,1.0,5.886088140009787e-06
0.03932909196067091,1.0,5.895554893602205e-06
0.03935185185185185,1.0,5.976000840767108e-06
0.03937463810075275,1.0,5.976451326370864e-06
0.039397450753186555,1.0,5.9901335861041166e-06
0.03942028985507246,1.0,5.9944784705247115e-06
