precision,recall,threshold
0.04387096774193548,1.0,1.0990126201976739e-05
0.04389928986442866,1.0,1.100557102817654e-05
0.04392764857881137,1.0,1.1032910206505316e-05
0.04395604395604396,1.0,1.1047842609339782e-05
0.04398447606727038,1.0,1.108367818730142e-05
0.04401294498381877,1.0,1.1098480234027926e-05
0.04404145077720207,1.0,1.1127254000552149e-05
0.0440699935191186,1.0,1.113110142155957e-05
0.04409857328145266,1.0,1.1201693538754617e-05
0.04412719013627515,1.0,1.1206889759094047e-05
0.04415584415584416,1.0,1.1221323486677305e-05
0.044184535412605586,1.0,1.1224176698585632e-05
0.044213263979193757,1.0,1.1275186827005568e-05
0.04424202992843201,1.0,1.1297278616386298e-05
0.044270833333333336,1.0,1.1311108871568095e-05
0.04429967426710098,1.0,1.1351479524777388e-05
0.04432855280312908,1.0,1.1471018578658347e-05
0.04435746901500326,1.0,1.1480460411224423e-05
0.044386422976501305,1.0,1.1483326527569003e-05
0.04441541476159373,1.0,1.148920895648332e-05
0.044444444444444446,1.0,1.149321592205134e-05
0.04447351209941138,1.0,1.1502253725394372e-05
0.04450261780104712,1.0,1.1517602027689351e-05
0.04453176162409954,1.0,1.1519708492891268e-05
0.04456094364351245,1.0,1.1533110686513833e-05
0.04459016393442623,1.0,1.155435117103688e-05
0.04461942257217848,1.0,1.1557396435903295e-05
0.043992120814182537,0.9852941176470589,1.1578968459375422e-05
0.04402102496714849,0.9852941176470589,1.1580462667390666e-05
0.0440499671268902,0.9852941176470589,1.1586365720797342e-05
0.04407894736842105,0.9852941176470589,1.1633872052710724e-05
0.043449637919684,0.9705882352941176,1.1646105127163405e-05
0.043478260869565216,0.9705882352941176,1.1683553448064148e-05
0.043506921555702044,0.9705882352941176,1.1685254547208221e-05
0.04353562005277045,0.9705882352941176,1.177063511356982e-05
0.04356435643564356,0.9705882352941176,1.1773292096619794e-05
0.043593130779392336,0.9705882352941176,1.1775866242196217e-05
0.043621943159286185,0.9705882352941176,1.1806922759105434e-05
0.04365079365079365,0.9705882352941176,1.1849981953176355e-05
0.04367968232958306,0.9705882352941176,1.1860078812824605e-05
0.04370860927152318,0.9705882352941176,1.1889212851125754e-05
0.0437375745526839,0.9705882352941176,1.1892371888541264e-05
0.04376657824933687,0.9705882352941176,1.1923790306862918e-05
0.043795620437956206,0.9705882352941176,1.1930080474329968e-05
0.043824701195219126,0.9705882352941176,1.1949537053024855e-05
0.043853820598006646,0.9705882352941176,1.1961034526837526e-05
0.043882978723404256,0.9705882352941176,1.1962174686500211e-05
0.043912175648702596,0.9705882352941176,1.1964083703685116e-05
0.043941411451398134,0.9705882352941176,1.1971435597811095e-05
0.04397068620919387,0.9705882352941176,1.1980224006562935e-05
0.044,0.9705882352941176,1.2020360901728348e-05
0.044029352901934625,0.9705882352941176,1.2049932214057947e-05
0.044058744993324434,0.9705882352941176,1.2062344704635296e-05
0.04408817635270541,0.9705882352941176,1.2076057375198708e-05
0.04411764705882353,0.9705882352941176,1.209167665173106e-05
0.04414715719063545,0.9705882352941176,1.2100741268882516e-05
0.04417670682730924,0.9705882352941176,1.2100959600456167e-05
0.04420629604822505,0.9705882352941176,1.2125712749777045e-05
0.04423592493297587,0.9705882352941176,1.2132708326032402e-05
0.04426559356136821,0.9705882352941176,1.2148251011473455e-05
0.04429530201342282,0.9705882352941176,1.2242027803099086e-05
0.04432505036937542,0.9705882352941176,1.2249777891887121e-05
0.04435483870967742,0.9705882352941176,1.2296133796090738e-05
0.04438466711499664,0.9705882352941176,1.234580773085758e-05
0.04441453566621804,0.9705882352941176,1.2346407146909586e-05
0.044444444444444446,0.9705882352941176,1.2369086834295505e-05
0.0444743935309973,0.9705882352941176,1.24443917895373e-05
0.044504383007417395,0.9705882352941176,1.245971856919516e-05
0.044534412955465584,0.9705882352941176,1.246646287064372e-05
0.04456448345712356,0.9705882352941176,1.249087860421068e-05
0.0445945945945946,0.9705882352941176,1.2536587892290132e-05
0.04462474645030426,0.9705882352941176,1.2540756269423459e-05
0.044654939106901215,0.9705882352941176,1.2590469803868422e-05
0.04468517264725796,0.9705882352941176,1.260520737803677e-05
0.044715447154471545,0.9705882352941176,1.260688677113014e-05
0.04474576271186441,0.9705882352941176,1.2616172288560913e-05
0.04477611940298507,0.9705882352941176,1.2662116208505316e-05
0.04480651731160896,0.9705882352941176,1.2668532887792901e-05
0.04483695652173913,0.9705882352941176,1.2685217420618454e-05
0.04486743711760707,0.9705882352941176,1.269172413386607e-05
0.044897959183673466,0.9705882352941176,1.2697994260588281e-05
0.044928522804629,0.9705882352941176,1.2700059049034737e-05
0.04495912806539509,0.9705882352941176,1.2705892362555712e-05
0.044989775051124746,0.9705882352941176,1.2724128501878946e-05
0.045020463847203276,0.9705882352941176,1.2804789060298801e-05
0.04505119453924915,0.9705882352941176,1.2808036179761547e-05
0.045081967213114756,0.9705882352941176,1.2843967211620718e-05
0.045112781954887216,0.9705882352941176,1.287292688475011e-05
0.04514363885088919,0.9705882352941176,1.2896519492680232e-05
0.045174537987679675,0.9705882352941176,1.2974781474310964e-05
0.045205479452054796,0.9705882352941176,1.2982163621335912e-05
0.045236463331048665,0.9705882352941176,1.2983022012191834e-05
0.04526748971193416,0.9705882352941176,1.2999721526735247e-05
0.045298558682223745,0.9705882352941176,1.3006747576641362e-05
0.04532967032967033,0.9705882352941176,1.3027614724898694e-05
0.04536082474226804,0.9705882352941176,1.304149807339148e-05
0.0453920220082531,0.9705882352941176,1.3047945644301968e-05
0.04542326221610461,0.9705882352941176,1.310657446273951e-05
0.045454545454545456,0.9705882352941176,1.311339343350476e-05
0.04548587181254307,0.9705882352941176,1.3127535082693567e-05
0.04551724137931035,0.9705882352941176,1.3135878781478993e-05
0.045548654244306416,0.9705882352941176,1.3156534699410056e-05
0.04558011049723757,0.9705882352941176,1.3178579131418888e-05
0.04561161022805805,0.9705882352941176,1.3220357860056049e-05
0.04564315352697095,0.9705882352941176,1.32213116442012e-05
0.045674740484429065,0.9705882352941176,1.3252265187015455e-05
0.045706371191135735,0.9705882352941176,1.3266925188636782e-05
